customer_id,customer_name,gender,city,state,region,join_date,loyalty_tier
C001438,Customer 1438,F,Chandigarh,Chandigarh,North,2025-10-17,GOLD
C001439,Customer 1439,M,Jaipur,Rajasthan,North,2024-08-09,STANDARD
C001440,Customer 1440,M,Pune,Maharashtra,West,2023-07-29,STANDARD
C001441,Customer 1441,O,Hyderabad,Telangana,South,2022-01-19,GOLD
C001442,Customer 1442,M,Bengaluru,Karnataka,South,2023-08-14,GOLD
C001443,Customer 1443,O,Mumbai,Maharashtra,West,2025-03-01,GOLD
C001444,Customer 1444,O,Mumbai,Maharashtra,West,2022-12-18,SILVER
C001445,Customer 1445,O,Bengaluru,Karnataka,South,2023-09-13,GOLD
C001446,Customer 1446,F,Pune,Maharashtra,West,2025-11-02,GOLD
C001447,Customer 1447,M,Chandigarh,Chandigarh,North,2022-09-26,SILVER
C001448,Customer 1448,F,Hyderabad,Telangana,South,2024-08-05,STANDARD
C001449,Customer 1449,M,Pune,Maharashtra,West,2022-10-12,STANDARD
C001450,Customer 1450,O,Pune,Maharashtra,West,2023-02-15,SILVER
C001451,Customer 1451,F,Hyderabad,Telangana,South,2024-08-26,SILVER
C001452,Customer 1452,M,Pune,Maharashtra,West,2024-09-08,STANDARD
C001453,Customer 1453,O,Kolkata,West Bengal,East,2024-01-15,SILVER
C001454,Customer 1454,F,Delhi,Delhi,North,2026-01-05,SILVER
C001455,Customer 1455,F,Kolkata,West Bengal,East,2025-12-14,STANDARD
C001456,Customer 1456,M,Hyderabad,Telangana,South,2023-08-01,SILVER
C001457,Customer 1457,F,Delhi,Delhi,North,2022-07-13,STANDARD
C001458,Customer 1458,O,Kolkata,West Bengal,East,2022-08-12,GOLD
C001459,Customer 1459,O,Chandigarh,Chandigarh,North,2025-02-13,GOLD
C001460,Customer 1460,O,Bengaluru,Karnataka,South,2024-05-31,SILVER
C001461,Customer 1461,F,Kolkata,West Bengal,East,2024-07-12,STANDARD
C001462,Customer 1462,O,Bengaluru,Karnataka,South,2023-07-10,STANDARD
C001463,Customer 1463,M,Kolkata,West Bengal,East,2024-04-14,GOLD
C001464,Customer 1464,M,Bengaluru,Karnataka,South,2022-09-21,STANDARD
C001465,Customer 1465,M,Kolkata,West Bengal,East,2025-12-17,STANDARD
C001466,Customer 1466,F,Jaipur,Rajasthan,North,2025-01-14,GOLD
C001467,Customer 1467,F,Pune,Maharashtra,West,2025-11-05,GOLD
C001468,Customer 1468,F,Mumbai,Maharashtra,West,2024-10-13,SILVER
C001469,Customer 1469,M,Pune,Maharashtra,West,2025-07-29,STANDARD
C001470,Customer 1470,F,Hyderabad,Telangana,South,2024-12-10,SILVER
C001471,Customer 1471,M,Chandigarh,Chandigarh,North,2022-09-27,SILVER
C001472,Customer 1472,F,Jaipur,Rajasthan,North,2024-09-29,SILVER
C001473,Customer 1473,O,Delhi,Delhi,North,2022-12-08,SILVER
C001474,Customer 1474,F,Chandigarh,Chandigarh,North,2024-12-14,SILVER
C001475,Customer 1475,O,Jaipur,Rajasthan,North,2025-12-09,SILVER
C001476,Customer 1476,F,Bengaluru,Karnataka,South,2024-01-04,SILVER
C001477,Customer 1477,F,Hyderabad,Telangana,South,2023-02-25,STANDARD
C001478,Customer 1478,M,Jaipur,Rajasthan,North,2026-01-05,GOLD
C001479,Customer 1479,M,Bengaluru,Karnataka,South,2026-01-21,GOLD
C001480,Customer 1480,O,Pune,Maharashtra,West,2024-10-14,GOLD
C001481,Customer 1481,O,Pune,Maharashtra,West,2024-11-27,GOLD
C001482,Customer 1482,M,Delhi,Delhi,North,2022-01-09,SILVER
C001483,Customer 1483,M,Bengaluru,Karnataka,South,2023-05-12,SILVER
C001484,Customer 1484,O,Pune,Maharashtra,West,2022-01-01,GOLD
C001485,Customer 1485,M,Pune,Maharashtra,West,2025-04-25,STANDARD
C001486,Customer 1486,O,Kolkata,West Bengal,East,2024-10-22,GOLD
C001487,Customer 1487,F,Bengaluru,Karnataka,South,2024-06-23,STANDARD
C001488,Customer 1488,M,Bengaluru,Karnataka,South,2025-05-12,GOLD
C001489,Customer 1489,M,Pune,Maharashtra,West,2023-07-18,GOLD
C001490,Customer 1490,O,Chandigarh,Chandigarh,North,2022-01-31,STANDARD
C001491,Customer 1491,F,Kolkata,West Bengal,East,2023-03-09,GOLD
C001492,Customer 1492,M,Mumbai,Maharashtra,West,2025-03-25,STANDARD
C001493,Customer 1493,O,Delhi,Delhi,North,2023-01-02,STANDARD
C001494,Customer 1494,M,Bengaluru,Karnataka,South,2022-11-27,SILVER
C001495,Customer 1495,O,Pune,Maharashtra,West,2022-11-27,GOLD
C001496,Customer 1496,O,Mumbai,Maharashtra,West,2022-01-24,SILVER
C001497,Customer 1497,F,Hyderabad,Telangana,South,2025-03-28,STANDARD
C001498,Customer 1498,O,Kolkata,West Bengal,East,2023-11-20,STANDARD
C001499,Customer 1499,O,Mumbai,Maharashtra,West,2023-02-17,GOLD
C001500,Customer 1500,M,Bengaluru,Karnataka,South,2025-06-02,SILVER
C001501,Customer 1501,O,Pune,Maharashtra,West,2022-08-21,STANDARD
C001502,Customer 1502,F,Kolkata,West Bengal,East,2022-02-11,STANDARD
C001503,Customer 1503,O,Pune,Maharashtra,West,2023-02-01,SILVER
C001504,Customer 1504,M,Bengaluru,Karnataka,South,2022-05-30,STANDARD
C001505,Customer 1505,M,Kolkata,West Bengal,East,2024-02-19,SILVER
C001506,Customer 1506,F,Delhi,Delhi,North,2022-10-09,GOLD
C001507,Customer 1507,M,Bengaluru,Karnataka,South,2023-03-22,SILVER
C001508,Customer 1508,M,Hyderabad,Telangana,South,2026-01-27,STANDARD
C001509,Customer 1509,O,Kolkata,West Bengal,East,2023-01-04,STANDARD
C001510,Customer 1510,O,Hyderabad,Telangana,South,2024-02-04,SILVER
C001511,Customer 1511,F,Pune,Maharashtra,West,2024-10-28,GOLD
C001512,Customer 1512,O,Kolkata,West Bengal,East,2025-08-09,SILVER
C001513,Customer 1513,F,Pune,Maharashtra,West,2022-04-10,STANDARD
C001514,Customer 1514,O,Kolkata,West Bengal,East,2023-07-10,GOLD
C001515,Customer 1515,O,Hyderabad,Telangana,South,2024-05-05,STANDARD
C001516,Customer 1516,F,Hyderabad,Telangana,South,2022-09-18,SILVER
C001517,Customer 1517,F,Mumbai,Maharashtra,West,2024-03-16,STANDARD
C001518,Customer 1518,O,Hyderabad,Telangana,South,2024-07-22,STANDARD
C001519,Customer 1519,O,Mumbai,Maharashtra,West,2022-04-20,STANDARD
C001520,Customer 1520,F,Pune,Maharashtra,West,2022-05-19,GOLD
C001521,Customer 1521,M,Kolkata,West Bengal,East,2022-04-03,STANDARD
C001522,Customer 1522,M,Mumbai,Maharashtra,West,2024-08-18,GOLD
C001523,Customer 1523,M,Pune,Maharashtra,West,2022-12-01,STANDARD
C001524,Customer 1524,F,Pune,Maharashtra,West,2025-05-23,STANDARD
C001525,Customer 1525,F,Mumbai,Maharashtra,West,2023-06-30,STANDARD
C001526,Customer 1526,M,Bengaluru,Karnataka,South,2025-12-07,GOLD
C001527,Customer 1527,M,Mumbai,Maharashtra,West,2026-02-01,GOLD
C001528,Customer 1528,F,Mumbai,Maharashtra,West,2024-12-18,SILVER
C001529,Customer 1529,O,Pune,Maharashtra,West,2024-05-25,STANDARD
C001530,Customer 1530,M,Bengaluru,Karnataka,South,2025-02-14,SILVER
C001531,Customer 1531,F,Jaipur,Rajasthan,North,2023-05-06,SILVER
C001532,Customer 1532,M,Pune,Maharashtra,West,2025-07-28,SILVER
C001533,Customer 1533,M,Kolkata,West Bengal,East,2024-09-23,SILVER
C001534,Customer 1534,F,Mumbai,Maharashtra,West,2023-06-19,SILVER
C001535,Customer 1535,M,Kolkata,West Bengal,East,2023-09-18,GOLD
C001536,Customer 1536,F,Chandigarh,Chandigarh,North,2025-04-11,STANDARD
C001537,Customer 1537,F,Jaipur,Rajasthan,North,2024-11-27,STANDARD
C001538,Customer 1538,O,Jaipur,Rajasthan,North,2023-12-08,GOLD
C001539,Customer 1539,F,Chandigarh,Chandigarh,North,2023-03-10,STANDARD
C001540,Customer 1540,F,Delhi,Delhi,North,2024-08-18,STANDARD
C001541,Customer 1541,O,Hyderabad,Telangana,South,2023-08-26,STANDARD
C001542,Customer 1542,M,Jaipur,Rajasthan,North,2023-11-28,SILVER
C001543,Customer 1543,O,Pune,Maharashtra,West,2025-07-15,STANDARD
C001544,Customer 1544,F,Jaipur,Rajasthan,North,2025-12-07,STANDARD
C001545,Customer 1545,O,Chandigarh,Chandigarh,North,2023-03-25,STANDARD
C001546,Customer 1546,O,Hyderabad,Telangana,South,2024-07-03,SILVER
C001547,Customer 1547,O,Jaipur,Rajasthan,North,2025-03-12,SILVER
C001548,Customer 1548,O,Chandigarh,Chandigarh,North,2023-04-08,SILVER
C001549,Customer 1549,F,Chandigarh,Chandigarh,North,2022-08-04,SILVER
C001550,Customer 1550,M,Mumbai,Maharashtra,West,2023-06-09,SILVER
C001551,Customer 1551,O,Kolkata,West Bengal,East,2023-08-19,STANDARD
C001552,Customer 1552,M,Bengaluru,Karnataka,South,2025-02-26,GOLD
C001553,Customer 1553,O,Jaipur,Rajasthan,North,2022-05-28,STANDARD
C001554,Customer 1554,M,Delhi,Delhi,North,2022-11-29,STANDARD
C001555,Customer 1555,O,Kolkata,West Bengal,East,2025-01-14,STANDARD
C001556,Customer 1556,F,Bengaluru,Karnataka,South,2022-05-05,SILVER
C001557,Customer 1557,M,Chandigarh,Chandigarh,North,2023-08-08,SILVER
C001558,Customer 1558,F,Chandigarh,Chandigarh,North,2023-07-18,STANDARD
C001559,Customer 1559,M,Bengaluru,Karnataka,South,2025-12-25,SILVER
C001560,Customer 1560,M,Kolkata,West Bengal,East,2022-09-29,GOLD
C001561,Customer 1561,O,Mumbai,Maharashtra,West,2022-07-16,GOLD
C001562,Customer 1562,O,Mumbai,Maharashtra,West,2025-06-25,GOLD
C001563,Customer 1563,F,Bengaluru,Karnataka,South,2024-08-02,SILVER
C001564,Customer 1564,M,Mumbai,Maharashtra,West,2025-12-03,GOLD
C001565,Customer 1565,O,Kolkata,West Bengal,East,2024-01-03,SILVER
C001566,Customer 1566,M,Hyderabad,Telangana,South,2025-07-23,GOLD
C001567,Customer 1567,F,Delhi,Delhi,North,2024-09-26,SILVER
C001568,Customer 1568,F,Kolkata,West Bengal,East,2023-03-19,SILVER
C001569,Customer 1569,M,Hyderabad,Telangana,South,2025-01-02,SILVER
C001570,Customer 1570,M,Mumbai,Maharashtra,West,2024-05-08,GOLD
C001571,Customer 1571,F,Chandigarh,Chandigarh,North,2024-05-21,STANDARD
C001572,Customer 1572,F,Pune,Maharashtra,West,2024-02-02,STANDARD
C001573,Customer 1573,M,Delhi,Delhi,North,2025-09-20,STANDARD
C001574,Customer 1574,O,Chandigarh,Chandigarh,North,2022-10-31,SILVER
C001575,Customer 1575,O,Delhi,Delhi,North,2022-09-24,SILVER
C001576,Customer 1576,O,Pune,Maharashtra,West,2023-02-01,STANDARD
C001577,Customer 1577,M,Kolkata,West Bengal,East,2023-05-21,SILVER
C001578,Customer 1578,O,Hyderabad,Telangana,South,2025-07-27,GOLD
C001579,Customer 1579,F,Kolkata,West Bengal,East,2025-12-01,GOLD
C001580,Customer 1580,O,Chandigarh,Chandigarh,North,2022-11-19,GOLD
C001581,Customer 1581,O,Bengaluru,Karnataka,South,2024-01-20,SILVER
C001582,Customer 1582,O,Bengaluru,Karnataka,South,2023-11-26,STANDARD
C001583,Customer 1583,F,Mumbai,Maharashtra,West,2024-08-11,STANDARD
C001584,Customer 1584,M,Bengaluru,Karnataka,South,2022-04-01,GOLD
C001585,Customer 1585,O,Jaipur,Rajasthan,North,2025-12-23,SILVER
C001586,Customer 1586,M,Mumbai,Maharashtra,West,2025-04-17,STANDARD
C001587,Customer 1587,O,Jaipur,Rajasthan,North,2023-08-05,SILVER
C001588,Customer 1588,O,Chandigarh,Chandigarh,North,2022-06-25,GOLD
C001589,Customer 1589,F,Mumbai,Maharashtra,West,2024-05-09,STANDARD
C001590,Customer 1590,F,Chandigarh,Chandigarh,North,2022-04-27,STANDARD
C001591,Customer 1591,O,Jaipur,Rajasthan,North,2025-05-10,SILVER
C001592,Customer 1592,M,Jaipur,Rajasthan,North,2023-09-06,STANDARD
C001593,Customer 1593,F,Jaipur,Rajasthan,North,2024-02-02,SILVER
C001594,Customer 1594,O,Bengaluru,Karnataka,South,2024-02-03,GOLD
C001595,Customer 1595,O,Jaipur,Rajasthan,North,2022-05-02,SILVER
C001596,Customer 1596,O,Pune,Maharashtra,West,2022-11-02,SILVER
C001597,Customer 1597,M,Bengaluru,Karnataka,South,2025-12-10,GOLD
C001598,Customer 1598,M,Jaipur,Rajasthan,North,2024-04-02,STANDARD
C001599,Customer 1599,M,Kolkata,West Bengal,East,2023-03-15,SILVER
C001600,Customer 1600,M,Delhi,Delhi,North,2025-02-07,GOLD
C001601,Customer 1601,M,Kolkata,West Bengal,East,2025-11-06,STANDARD
C001602,Customer 1602,O,Kolkata,West Bengal,East,2022-03-13,SILVER
C001603,Customer 1603,M,Hyderabad,Telangana,South,2023-06-21,STANDARD
C001604,Customer 1604,F,Jaipur,Rajasthan,North,2025-12-27,STANDARD
C001605,Customer 1605,F,Hyderabad,Telangana,South,2023-07-10,GOLD
C001606,Customer 1606,F,Pune,Maharashtra,West,2023-05-28,STANDARD
C001607,Customer 1607,F,Bengaluru,Karnataka,South,2022-07-25,GOLD
C001608,Customer 1608,O,Chandigarh,Chandigarh,North,2023-05-28,STANDARD
C001609,Customer 1609,F,Bengaluru,Karnataka,South,2023-06-02,STANDARD
C001610,Customer 1610,F,Mumbai,Maharashtra,West,2023-04-10,GOLD
C001611,Customer 1611,M,Pune,Maharashtra,West,2024-11-22,GOLD
C001612,Customer 1612,O,Mumbai,Maharashtra,West,2024-06-02,GOLD
C001613,Customer 1613,F,Chandigarh,Chandigarh,North,2024-01-21,GOLD
C001614,Customer 1614,F,Pune,Maharashtra,West,2022-12-15,STANDARD
C001615,Customer 1615,O,Delhi,Delhi,North,2025-12-27,STANDARD
C001616,Customer 1616,O,Kolkata,West Bengal,East,2022-05-21,SILVER
C001617,Customer 1617,F,Chandigarh,Chandigarh,North,2025-08-09,SILVER
C001618,Customer 1618,O,Jaipur,Rajasthan,North,2025-06-12,SILVER
C001619,Customer 1619,M,Pune,Maharashtra,West,2025-01-02,SILVER
C001620,Customer 1620,M,Delhi,Delhi,North,2024-10-15,STANDARD
C001621,Customer 1621,M,Mumbai,Maharashtra,West,2025-02-18,GOLD
C001622,Customer 1622,M,Kolkata,West Bengal,East,2024-01-18,GOLD
C001623,Customer 1623,M,Bengaluru,Karnataka,South,2022-04-23,GOLD
C001624,Customer 1624,M,Mumbai,Maharashtra,West,2025-12-20,STANDARD
C001625,Customer 1625,F,Hyderabad,Telangana,South,2022-09-28,GOLD
C001626,Customer 1626,O,Bengaluru,Karnataka,South,2022-01-25,STANDARD
C001627,Customer 1627,O,Mumbai,Maharashtra,West,2025-12-08,STANDARD
C001628,Customer 1628,O,Mumbai,Maharashtra,West,2022-11-18,GOLD
C001629,Customer 1629,F,Hyderabad,Telangana,South,2022-05-28,STANDARD
C001630,Customer 1630,M,Mumbai,Maharashtra,West,2025-09-20,SILVER
C001631,Customer 1631,O,Delhi,Delhi,North,2025-03-16,SILVER
C001632,Customer 1632,M,Bengaluru,Karnataka,South,2024-11-10,STANDARD
C001633,Customer 1633,F,Chandigarh,Chandigarh,North,2023-08-15,GOLD
C001634,Customer 1634,O,Pune,Maharashtra,West,2023-04-18,GOLD
C001635,Customer 1635,M,Bengaluru,Karnataka,South,2024-10-02,SILVER
C001636,Customer 1636,M,Mumbai,Maharashtra,West,2024-11-29,STANDARD
C001637,Customer 1637,F,Delhi,Delhi,North,2022-10-11,SILVER
C001638,Customer 1638,F,Chandigarh,Chandigarh,North,2024-06-18,STANDARD
C001639,Customer 1639,M,Delhi,Delhi,North,2024-10-09,STANDARD
C001640,Customer 1640,M,Chandigarh,Chandigarh,North,2025-05-27,GOLD
C001641,Customer 1641,M,Delhi,Delhi,North,2022-02-13,SILVER
C001642,Customer 1642,O,Mumbai,Maharashtra,West,2025-10-04,STANDARD
C001643,Customer 1643,M,Mumbai,Maharashtra,West,2022-11-04,SILVER
C001644,Customer 1644,M,Pune,Maharashtra,West,2022-03-11,STANDARD
C001645,Customer 1645,M,Pune,Maharashtra,West,2024-03-28,SILVER
C001646,Customer 1646,O,Bengaluru,Karnataka,South,2024-09-20,SILVER
C001647,Customer 1647,O,Mumbai,Maharashtra,West,2023-12-15,STANDARD
C001648,Customer 1648,F,Mumbai,Maharashtra,West,2024-04-24,GOLD
C001649,Customer 1649,F,Bengaluru,Karnataka,South,2022-09-14,GOLD
C001650,Customer 1650,M,Chandigarh,Chandigarh,North,2022-01-11,SILVER
C001651,Customer 1651,F,Kolkata,West Bengal,East,2025-07-23,GOLD
C001652,Customer 1652,F,Mumbai,Maharashtra,West,2022-06-11,STANDARD
C001653,Customer 1653,F,Jaipur,Rajasthan,North,2025-12-30,GOLD
C001654,Customer 1654,O,Kolkata,West Bengal,East,2022-10-29,STANDARD
C001655,Customer 1655,M,Chandigarh,Chandigarh,North,2025-04-12,STANDARD
C001656,Customer 1656,O,Delhi,Delhi,North,2023-04-19,SILVER
C001657,Customer 1657,F,Delhi,Delhi,North,2022-12-08,SILVER
C001658,Customer 1658,M,Delhi,Delhi,North,2022-08-19,STANDARD
C001659,Customer 1659,F,Chandigarh,Chandigarh,North,2024-01-17,GOLD
C001660,Customer 1660,M,Pune,Maharashtra,West,2025-04-19,SILVER
C001661,Customer 1661,F,Pune,Maharashtra,West,2022-03-18,SILVER
C001662,Customer 1662,F,Chandigarh,Chandigarh,North,2024-09-27,SILVER
C001663,Customer 1663,M,Pune,Maharashtra,West,2025-07-16,GOLD
C001664,Customer 1664,M,Hyderabad,Telangana,South,2022-07-08,STANDARD
C001665,Customer 1665,O,Kolkata,West Bengal,East,2023-11-09,GOLD
C001666,Customer 1666,O,Mumbai,Maharashtra,West,2024-04-27,STANDARD
C001667,Customer 1667,F,Kolkata,West Bengal,East,2022-02-17,SILVER
C001668,Customer 1668,F,Chandigarh,Chandigarh,North,2023-01-15,SILVER
C001669,Customer 1669,O,Chandigarh,Chandigarh,North,2022-02-17,GOLD
C001670,Customer 1670,O,Pune,Maharashtra,West,2024-12-17,GOLD
C001671,Customer 1671,O,Bengaluru,Karnataka,South,2022-05-22,GOLD
C001672,Customer 1672,F,Delhi,Delhi,North,2023-10-31,SILVER
C001673,Customer 1673,F,Chandigarh,Chandigarh,North,2022-03-16,STANDARD
C001674,Customer 1674,F,Hyderabad,Telangana,South,2025-04-15,SILVER
C001675,Customer 1675,F,Pune,Maharashtra,West,2025-04-29,GOLD
C001676,Customer 1676,M,Pune,Maharashtra,West,2025-06-26,SILVER
C001677,Customer 1677,F,Mumbai,Maharashtra,West,2022-05-07,STANDARD
C001678,Customer 1678,O,Mumbai,Maharashtra,West,2023-11-24,GOLD
C001679,Customer 1679,F,Jaipur,Rajasthan,North,2025-01-12,GOLD
C001680,Customer 1680,O,Mumbai,Maharashtra,West,2022-12-28,SILVER
C001681,Customer 1681,F,Hyderabad,Telangana,South,2023-12-15,SILVER
C001682,Customer 1682,M,Jaipur,Rajasthan,North,2025-03-25,STANDARD
C001683,Customer 1683,F,Pune,Maharashtra,West,2023-09-17,GOLD
C001684,Customer 1684,M,Jaipur,Rajasthan,North,2023-04-24,GOLD
C001685,Customer 1685,F,Pune,Maharashtra,West,2024-12-16,GOLD
C001686,Customer 1686,F,Mumbai,Maharashtra,West,2025-11-06,STANDARD
C001687,Customer 1687,F,Jaipur,Rajasthan,North,2023-01-12,STANDARD
C001688,Customer 1688,M,Hyderabad,Telangana,South,2023-09-24,STANDARD
C001689,Customer 1689,M,Chandigarh,Chandigarh,North,2025-09-26,GOLD
C001690,Customer 1690,F,Chandigarh,Chandigarh,North,2023-02-14,STANDARD
C001691,Customer 1691,F,Chandigarh,Chandigarh,North,2022-08-15,STANDARD
C001692,Customer 1692,F,Pune,Maharashtra,West,2023-01-02,GOLD
C001693,Customer 1693,F,Kolkata,West Bengal,East,2022-12-01,GOLD
C001694,Customer 1694,M,Jaipur,Rajasthan,North,2024-06-14,GOLD
C001695,Customer 1695,M,Mumbai,Maharashtra,West,2025-12-11,STANDARD
C001696,Customer 1696,F,Hyderabad,Telangana,South,2022-01-31,GOLD
C001697,Customer 1697,M,Hyderabad,Telangana,South,2023-09-20,STANDARD
C001698,Customer 1698,M,Delhi,Delhi,North,2023-12-12,STANDARD
C001699,Customer 1699,F,Chandigarh,Chandigarh,North,2025-10-21,GOLD
C001700,Customer 1700,F,Hyderabad,Telangana,South,2022-04-23,SILVER
C001701,Customer 1701,F,Delhi,Delhi,North,2022-07-09,SILVER
C001702,Customer 1702,O,Hyderabad,Telangana,South,2022-10-01,STANDARD
C001703,Customer 1703,M,Jaipur,Rajasthan,North,2022-09-23,GOLD
C001704,Customer 1704,F,Chandigarh,Chandigarh,North,2025-02-28,SILVER
C001705,Customer 1705,M,Kolkata,West Bengal,East,2025-12-26,STANDARD
C001706,Customer 1706,M,Delhi,Delhi,North,2024-11-06,STANDARD
C001707,Customer 1707,M,Bengaluru,Karnataka,South,2024-02-05,GOLD
C001708,Customer 1708,O,Jaipur,Rajasthan,North,2023-11-09,SILVER
C001709,Customer 1709,F,Bengaluru,Karnataka,South,2022-07-28,STANDARD
C001710,Customer 1710,O,Bengaluru,Karnataka,South,2024-12-23,GOLD
C001711,Customer 1711,F,Jaipur,Rajasthan,North,2023-07-12,SILVER
C001712,Customer 1712,M,Jaipur,Rajasthan,North,2025-11-10,SILVER
C001713,Customer 1713,O,Chandigarh,Chandigarh,North,2024-10-27,STANDARD
C001714,Customer 1714,O,Jaipur,Rajasthan,North,2024-01-27,STANDARD
C001715,Customer 1715,F,Kolkata,West Bengal,East,2025-09-06,SILVER
C001716,Customer 1716,O,Bengaluru,Karnataka,South,2024-12-03,SILVER
C001717,Customer 1717,O,Delhi,Delhi,North,2022-11-29,SILVER
C001718,Customer 1718,O,Kolkata,West Bengal,East,2022-09-21,SILVER
C001719,Customer 1719,O,Bengaluru,Karnataka,South,2023-05-20,GOLD
C001720,Customer 1720,M,Jaipur,Rajasthan,North,2023-04-01,SILVER
C001721,Customer 1721,O,Delhi,Delhi,North,2024-05-05,GOLD
C001722,Customer 1722,F,Chandigarh,Chandigarh,North,2024-07-28,GOLD
C001723,Customer 1723,O,Chandigarh,Chandigarh,North,2023-10-31,STANDARD
C001724,Customer 1724,M,Bengaluru,Karnataka,South,2022-08-03,GOLD
C001725,Customer 1725,O,Delhi,Delhi,North,2022-07-24,STANDARD
C001726,Customer 1726,F,Delhi,Delhi,North,2026-01-14,GOLD
C001727,Customer 1727,O,Kolkata,West Bengal,East,2022-08-27,GOLD
C001728,Customer 1728,M,Pune,Maharashtra,West,2025-07-05,SILVER
C001729,Customer 1729,M,Chandigarh,Chandigarh,North,2024-06-08,GOLD
C001730,Customer 1730,O,Hyderabad,Telangana,South,2025-11-08,STANDARD
C001731,Customer 1731,F,Delhi,Delhi,North,2023-09-27,STANDARD
C001732,Customer 1732,O,Hyderabad,Telangana,South,2023-10-21,STANDARD
C001733,Customer 1733,M,Delhi,Delhi,North,2025-07-15,STANDARD
C001734,Customer 1734,M,Jaipur,Rajasthan,North,2024-05-16,GOLD
C001735,Customer 1735,M,Pune,Maharashtra,West,2022-12-14,SILVER
C001736,Customer 1736,F,Pune,Maharashtra,West,2024-08-29,GOLD
C001737,Customer 1737,M,Bengaluru,Karnataka,South,2022-03-16,SILVER
C001738,Customer 1738,F,Jaipur,Rajasthan,North,2023-08-23,GOLD
C001739,Customer 1739,O,Mumbai,Maharashtra,West,2025-05-11,SILVER
C001740,Customer 1740,F,Jaipur,Rajasthan,North,2022-07-13,STANDARD
C001741,Customer 1741,F,Hyderabad,Telangana,South,2025-08-03,STANDARD
C001742,Customer 1742,O,Bengaluru,Karnataka,South,2022-03-05,SILVER
C001743,Customer 1743,F,Pune,Maharashtra,West,2024-11-28,STANDARD
C001744,Customer 1744,F,Delhi,Delhi,North,2025-10-11,SILVER
C001745,Customer 1745,M,Mumbai,Maharashtra,West,2022-07-20,STANDARD
C001746,Customer 1746,M,Bengaluru,Karnataka,South,2025-08-23,GOLD
C001747,Customer 1747,O,Chandigarh,Chandigarh,North,2025-10-03,STANDARD
C001748,Customer 1748,F,Delhi,Delhi,North,2024-02-06,SILVER
C001749,Customer 1749,F,Mumbai,Maharashtra,West,2024-01-09,GOLD
C001750,Customer 1750,M,Pune,Maharashtra,West,2024-10-24,SILVER
C001751,Customer 1751,M,Bengaluru,Karnataka,South,2023-05-13,GOLD
C001752,Customer 1752,O,Bengaluru,Karnataka,South,2022-02-10,GOLD
C001753,Customer 1753,F,Hyderabad,Telangana,South,2022-11-18,SILVER
C001754,Customer 1754,M,Kolkata,West Bengal,East,2022-12-13,SILVER
C001755,Customer 1755,O,Delhi,Delhi,North,2022-10-18,SILVER
C001756,Customer 1756,O,Kolkata,West Bengal,East,2023-06-10,STANDARD
C001757,Customer 1757,O,Delhi,Delhi,North,2025-02-14,SILVER
C001758,Customer 1758,F,Kolkata,West Bengal,East,2024-03-20,SILVER
C001759,Customer 1759,F,Jaipur,Rajasthan,North,2023-01-25,GOLD
C001760,Customer 1760,F,Bengaluru,Karnataka,South,2022-06-19,STANDARD
C001761,Customer 1761,F,Bengaluru,Karnataka,South,2025-09-27,GOLD
C001762,Customer 1762,O,Kolkata,West Bengal,East,2023-10-18,STANDARD
C001763,Customer 1763,M,Bengaluru,Karnataka,South,2022-10-25,STANDARD
C001764,Customer 1764,O,Kolkata,West Bengal,East,2024-09-24,STANDARD
C001765,Customer 1765,M,Kolkata,West Bengal,East,2025-12-14,SILVER
C001766,Customer 1766,O,Hyderabad,Telangana,South,2024-01-09,SILVER
C001767,Customer 1767,O,Kolkata,West Bengal,East,2025-08-31,GOLD
C001768,Customer 1768,F,Chandigarh,Chandigarh,North,2024-04-17,GOLD
C001769,Customer 1769,F,Pune,Maharashtra,West,2025-07-10,STANDARD
C001770,Customer 1770,F,Delhi,Delhi,North,2023-06-07,SILVER
C001771,Customer 1771,O,Chandigarh,Chandigarh,North,2023-07-23,SILVER
C001772,Customer 1772,O,Jaipur,Rajasthan,North,2024-11-05,GOLD
C001773,Customer 1773,O,Hyderabad,Telangana,South,2025-06-29,GOLD
C001774,Customer 1774,F,Mumbai,Maharashtra,West,2024-08-17,STANDARD
C001775,Customer 1775,F,Delhi,Delhi,North,2025-12-06,SILVER
C001776,Customer 1776,F,Jaipur,Rajasthan,North,2022-11-25,STANDARD
C001777,Customer 1777,F,Pune,Maharashtra,West,2026-02-07,GOLD
C001778,Customer 1778,O,Kolkata,West Bengal,East,2025-12-09,GOLD
C001779,Customer 1779,F,Delhi,Delhi,North,2025-08-13,GOLD
C001780,Customer 1780,M,Delhi,Delhi,North,2026-01-16,SILVER
C001781,Customer 1781,M,Jaipur,Rajasthan,North,2025-01-03,GOLD
C001782,Customer 1782,O,Jaipur,Rajasthan,North,2024-09-26,STANDARD
C001783,Customer 1783,F,Jaipur,Rajasthan,North,2025-01-15,SILVER
C001784,Customer 1784,O,Kolkata,West Bengal,East,2023-02-01,SILVER
C001785,Customer 1785,M,Pune,Maharashtra,West,2023-08-01,SILVER
C001786,Customer 1786,O,Delhi,Delhi,North,2025-05-10,STANDARD
C001787,Customer 1787,F,Delhi,Delhi,North,2023-01-02,STANDARD
C001788,Customer 1788,F,Mumbai,Maharashtra,West,2025-03-28,STANDARD
C001789,Customer 1789,O,Delhi,Delhi,North,2025-09-08,STANDARD
